0 1 2 4 5 7 8 9 11 12  99999999 788343939736397542 0
3 4 5 7 8 9 11 12  99999999 7642275245844357344 0
0 3 4 5 7 8 9 11 12  99999999 -440235523232045799 0
1 3 4 5 7 8 9 11 12  99999999 1977046711278544068 0
0 1 3 4 5 7 8 9 11 12  99999999 -9176055195063553699 0
2 3 4 5 7 8 9 11 12  99999999 7675890939938745641 0
0 2 3 4 5 7 8 9 11 12  99999999 7070141069521019080 0
1 2 3 4 5 7 8 9 11 12  99999999 -331284077591651813 0
0 1 2 3 4 5 7 8 9 11 12  99999999 1098975751566464991 0
6 7 8 9 11 12  99999999 3096751644032551989 0
0 6 7 8 9 11 12  99999999 251299105596421258 0
1 6 7 8 9 11 12  99999999 7078071775068365540 0
0 1 6 7 8 9 11 12  99999999 -519964273056495527 0
2 6 7 8 9 11 12  99999999 2465359832026997841 0
0 2 6 7 8 9 11 12  99999999 3097859714519035978 0
1 2 6 7 8 9 11 12  99999999 4632553089600841542 0
0 1 2 6 7 8 9 11 12  99999999 -2295406070051334283 0
3 6 7 8 9 11 12  99999999 2240944962072488463 0
0 3 6 7 8 9 11 12  99999999 -3060370444994122169 0
1 3 6 7 8 9 11 12  99999999 -4208210834922237052 0
0 1 3 6 7 8 9 11 12  99999999 8115065395983200915 0
2 3 6 7 8 9 11 12  99999999 -7463689487601977183 0
0 2 3 6 7 8 9 11 12  99999999 9183998206766802448 0
1 2 3 6 7 8 9 11 12  99999999 1572007905747492607 0
0 1 2 3 6 7 8 9 11 12  99999999 710199467126567036 0
4 6 7 8 9 11 12  99999999 1068810417327440321 0
0 4 6 7 8 9 11 12  99999999 62997103967725144 0
1 4 6 7 8 9 11 12  99999999 -696057847025676941 0
0 1 4 6 7 8 9 11 12  99999999 7762202972022730517 0
2 4 6 7 8 9 11 12  99999999 -749525113465116251 0
0 2 4 6 7 8 9 11 12  99999999 -1606096474724063671 0
1 2 4 6 7 8 9 11 12  99999999 1149755006092192296 0
0 1 2 4 6 7 8 9 11 12  99999999 -74822650239506677 0
3 4 6 7 8 9 11 12  99999999 3425140012169424927 0
0 3 4 6 7 8 9 11 12  99999999 -9003408929333696241 0
1 3 4 6 7 8 9 11 12  99999999 -4464668784120596050 0
0 1 3 4 6 7 8 9 11 12  99999999 -1498613036056808466 0
2 3 4 6 7 8 9 11 12  99999999 -8489630620735459347 0
0 2 3 4 6 7 8 9 11 12  99999999 134577079565037136 0
1 2 3 4 6 7 8 9 11 12  99999999 -2409522049588630872 0
0 1 2 3 4 6 7 8 9 11 12  99999999 -2210228971736602645 0
5 6 7 8 9 11 12  99999999 801278836355919685 0
0 5 6 7 8 9 11 12  99999999 6595395228824374769 0
1 5 6 7 8 9 11 12  99999999 -4139890975282106689 0
0 1 5 6 7 8 9 11 12  99999999 -8645659436142156564 0
2 5 6 7 8 9 11 12  99999999 -390177329220426632 0
0 2 5 6 7 8 9 11 12  99999999 -8942771504613867911 0
1 2 5 6 7 8 9 11 12  99999999 5385380076192417573 0
0 1 2 5 6 7 8 9 11 12  99999999 1119932391900369621 0
3 5 6 7 8 9 11 12  99999999 5720820792126999146 0
0 3 5 6 7 8 9 11 12  99999999 -8496281523248303766 0
1 3 5 6 7 8 9 11 12  99999999 -9130364840453619559 0
0 1 3 5 6 7 8 9 11 12  99999999 249948101292104629 0
2 3 5 6 7 8 9 11 12  99999999 7360092693316367393 0
0 2 3 5 6 7 8 9 11 12  99999999 -9140373793265109228 0
1 2 3 5 6 7 8 9 11 12  99999999 -5247819637824745247 0
0 1 2 3 5 6 7 8 9 11 12  99999999 7301248025825253211 0
4 5 6 7 8 9 11 12  99999999 8618839996101100387 0
0 4 5 6 7 8 9 11 12  99999999 -4023994307305762747 0
1 4 5 6 7 8 9 11 12  99999999 -9202161498422302605 0
0 1 4 5 6 7 8 9 11 12  99999999 -1967294462504183379 0
2 4 5 6 7 8 9 11 12  99999999 4908762641038285025 0
0 2 4 5 6 7 8 9 11 12  99999999 -5551667772342526067 0
1 2 4 5 6 7 8 9 11 12  99999999 -3748852266877445907 0
0 1 2 4 5 6 7 8 9 11 12  99999999 -166668005760288837 0
3 4 5 6 7 8 9 11 12  99999999 -898758771719909500 0
0 3 4 5 6 7 8 9 11 12  99999999 -1825677123536801885 0
1 3 4 5 6 7 8 9 11 12  99999999 -5863745257992859981 0
0 1 3 4 5 6 7 8 9 11 12  99999999 -7657969738326907141 0
2 3 4 5 6 7 8 9 11 12  99999999 -3044211252412891111 0
0 2 3 4 5 6 7 8 9 11 12  99999999 3869693319241980721 0
1 2 3 4 5 6 7 8 9 11 12  99999999 -4414135222728027679 0
0 1 2 3 4 5 6 7 8 9 11 12  99999999 1256056131880181 0
10 11 12  99999999 145631978961 0
0 10 11 12  99999999 146068874897883 0
1 10 11 12  99999999 146651402813727 0
0 1 10 11 12  99999999 147091357022168181 0
2 10 11 12  99999999 485973913792857 0
0 2 10 11 12  99999999 487431835534235571 0
1 2 10 11 12  99999999 489375731189406999 0
0 1 2 10 11 12  99999999 687515852978562771 0
3 10 11 12  99999999 1458213005336493 0
0 3 10 11 12  99999999 86034567314853087 0
1 3 10 11 12  99999999 77285289282834129 0
0 1 3 10 11 12  99999999 -710666239086943993 0
2 3 10 11 12  99999999 -404441507966280463 0
0 2 3 10 11 12  99999999 -144806589526838130 0
1 2 3 10 11 12  99999999 -353406695116234151 0
0 1 2 3 10 11 12  99999999 1616987506671708565 0
4 10 11 12  99999999 1459086797210259 0
0 4 10 11 12  99999999 -1171785095785189025 0
1 4 10 11 12  99999999 -1165948748596347989 0
0 1 4 10 11 12  99999999 604029261725954961 0
2 4 10 11 12  99999999 -401525664483523321 0
0 2 4 10 11 12  99999999 462878991249165213 0
1 2 4 10 11 12  99999999 -1143223666684928072 0
0 1 2 4 10 11 12  99999999 -2239691731225045567 0
3 4 10 11 12  99999999 -1201658819856149446 0
0 3 4 10 11 12  99999999 253856769938310305 0
1 3 4 10 11 12  99999999 -441937771086029421 0
0 1 3 4 10 11 12  99999999 -1947141278565365287 0
2 3 4 10 11 12  99999999 6396107166142633753 0
0 2 3 4 10 11 12  99999999 8435441328224359107 0
1 2 3 4 10 11 12  99999999 6952286478787659821 0
0 1 2 3 4 10 11 12  99999999 7941296755543677555 0
5 10 11 12  99999999 208690625851113 0
0 5 10 11 12  99999999 209316697728666339 0
1 5 10 11 12  99999999 210151460232070791 0
0 1 5 10 11 12  99999999 -38017658199300809 0
2 5 10 11 12  99999999 696400618465164081 0
0 2 5 10 11 12  99999999 148794672983690637 0
1 2 5 10 11 12  99999999 299147993457268159 0
0 1 2 5 10 11 12  99999999 -2610762339409139885 0
3 5 10 11 12  99999999 -545629916739884333 0
0 3 5 10 11 12  99999999 -569175247008230036 0
1 3 5 10 11 12  99999999 69355100043997161 0
0 1 3 5 10 11 12  99999999 -1178547404178325105 0
2 3 5 10 11 12  99999999 190132829477432205 0
0 2 3 5 10 11 12  99999999 4737882279341294201 0
1 2 3 5 10 11 12  99999999 -463956651244408344 0
0 1 2 3 5 10 11 12  99999999 -997741535555527576 0
4 5 10 11 12  99999999 -544377772984777655 0
0 4 5 10 11 12  99999999 -514331552606676178 0
1 4 5 10 11 12  99999999 -56593491158707997 0
0 1 4 5 10 11 12  99999999 8485468196321286609 0
2 4 5 10 11 12  99999999 -901961766505740913 0
0 2 4 5 10 11 12  99999999 -6857484028119499335 0
1 2 4 5 10 11 12  99999999 7042662809757910 0
0 1 2 4 5 10 11 12  99999999 6404132671116508278 0
3 4 5 10 11 12  99999999 -8115741844697894743 0
0 3 4 5 10 11 12  99999999 -786577079272552179 0
1 3 4 5 10 11 12  99999999 837029153381247744 0
0 1 3 4 5 10 11 12  99999999 -4795097054084073371 0
2 3 4 5 10 11 12  99999999 3738679139964228397 0
0 2 3 4 5 10 11 12  99999999 5370055065735814072 0
1 2 3 4 5 10 11 12  99999999 1384724299529695295 0
0 1 2 3 4 5 10 11 12  99999999 -126208298180106579 0
6 10 11 12  99999999 1461708172831557 0
0 6 10 11 12  99999999 -1169155856037027131 0
1 6 10 11 12  99999999 -1163309023345700903 0
0 1 6 10 11 12  99999999 616424534737903417 0
2 6 10 11 12  99999999 -392778134035251895 0
0 2 6 10 11 12  99999999 -1304344582682909717 0
1 2 6 10 11 12  99999999 -240207965436838497 0
0 1 2 6 10 11 12  99999999 -7846414624473894393 0
3 6 10 11 12  99999999 -1175410985760092572 0
0 3 6 10 11 12  99999999 -832770171781412930 0
1 3 6 10 11 12  99999999 949197436004984901 0
0 1 3 6 10 11 12  99999999 -4636915522158180177 0
2 3 6 10 11 12  99999999 7670034690189601425 0
0 2 3 6 10 11 12  99999999 -8636555121552306325 0
1 2 3 6 10 11 12  99999999 -97638422634105710 0
0 1 2 3 6 10 11 12  99999999 2717734290837524999 0
4 6 10 11 12  99999999 -1166640736723103230 0
0 4 6 10 11 12  99999999 -630243805866865341 0
1 4 6 10 11 12  99999999 3597303713305347431 0
0 1 4 6 10 11 12  99999999 -7466214001808643443 0
2 4 6 10 11 12  99999999 -5719972245960629423 0
0 2 4 6 10 11 12  99999999 6343670466043494414 0
1 2 4 6 10 11 12  99999999 -7669928697533091126 0
0 1 2 4 6 10 11 12  99999999 -5502709836345751970 0
3 4 6 10 11 12  99999999 3400601095413769733 0
0 3 4 6 10 11 12  99999999 -2278720181392653529 0
1 3 4 6 10 11 12  99999999 -4235582680165720311 0
0 1 3 4 6 10 11 12  99999999 8355038902156224275 0
2 3 4 6 10 11 12  99999999 -9207164755578090902 0
0 2 3 4 6 10 11 12  99999999 -4030686938949560481 0
1 2 3 4 6 10 11 12  99999999 -3933443251492139951 0
0 1 2 3 4 6 10 11 12  99999999 4756819286854190081 0
5 6 10 11 12  99999999 -540621341719457621 0
0 5 6 10 11 12  99999999 618119853122239121 0
1 5 6 10 11 12  99999999 1090883639631487438 0
0 1 5 6 10 11 12  99999999 -3695243263209384567 0
2 5 6 10 11 12  99999999 1092252752318897335 0
0 2 5 6 10 11 12  99999999 -7158868750354968017 0
1 2 5 6 10 11 12  99999999 121208238266427167 0
0 1 2 5 6 10 11 12  99999999 8601728091721342812 0
3 5 6 10 11 12  99999999 3078135059085114273 0
0 3 5 6 10 11 12  99999999 2857472251073774053 0
1 3 5 6 10 11 12  99999999 411362647410701153 0
0 1 3 5 6 10 11 12  99999999 3872076717291522997 0
2 3 5 6 10 11 12  99999999 442822412750261746 0
0 2 3 5 6 10 11 12  99999999 -7730698965827950774 0
1 2 3 5 6 10 11 12  99999999 7882496227296403603 0
0 1 2 3 5 6 10 11 12  99999999 8085210687684486523 0
4 5 6 10 11 12  99999999 -7337487337592782751 0
0 4 5 6 10 11 12  99999999 -107297972082707298 0
1 4 5 6 10 11 12  99999999 -8294624601626923317 0
0 1 4 5 6 10 11 12  99999999 -26898159840750135 0
2 4 5 6 10 11 12  99999999 -6365859734483134539 0
0 2 4 5 6 10 11 12  99999999 5279083156686065439 0
1 2 4 5 6 10 11 12  99999999 -5502443592815227283 0
0 1 2 4 5 6 10 11 12  99999999 -7423683809515946169 0
3 4 5 6 10 11 12  99999999 445847752668969951 0
0 3 4 5 6 10 11 12  99999999 -47474126999286335 0
1 3 4 5 6 10 11 12  99999999 -611180426991290662 0
0 1 3 4 5 6 10 11 12  99999999 5836900666592711037 0
2 3 4 5 6 10 11 12  99999999 -1113003510610449609 0
0 2 3 4 5 6 10 11 12  99999999 -8119769168821679533 0
1 2 3 4 5 6 10 11 12  99999999 -7365232638277793864 0
0 1 2 3 4 5 6 10 11 12  99999999 -6072652252229328081 0
7 10 11 12  99999999 1462581964705323 0
0 7 10 11 12  99999999 -1168279442787639833 0
1 7 10 11 12  99999999 -1162429114928818541 0
0 1 7 10 11 12  99999999 -1136276476516166299 0
2 7 10 11 12  99999999 -389862290552494753 0
0 2 7 10 11 12  99999999 -1015002722864575093 0
1 2 7 10 11 12  99999999 60797268312524694 0
0 1 2 7 10 11 12  99999999 -2582507126916190409 0
3 7 10 11 12  99999999 -1166661707728073614 0
0 3 7 10 11 12  99999999 -316562767892294408 0
1 3 7 10 11 12  99999999 -1222339981685089127 0
0 1 3 7 10 11 12  99999999 -6764322445783915937 0
2 3 7 10 11 12  99999999 -6209833951063829279 0
0 2 3 7 10 11 12  99999999 -2554678361425104859 0
1 2 3 7 10 11 12  99999999 -417170560055568185 0
0 1 2 3 7 10 11 12  99999999 6027084742841775227 0
4 7 10 11 12  99999999 -1157886215939841676 0
0 4 7 10 11 12  99999999 -5495014392283850445 0
1 4 7 10 11 12  99999999 8479055580322164887 0
0 1 4 7 10 11 12  99999999 543729083028086685 0
2 4 7 10 11 12  99999999 -4137306080559057313 0
0 2 4 7 10 11 12  99999999 5349496907288107060 0
1 2 4 7 10 11 12  99999999 -3451977155814784696 0
0 1 2 4 7 10 11 12  99999999 -6643030841189209477 0
3 4 7 10 11 12  99999999 -8271162882584147819 0
0 3 4 7 10 11 12  99999999 8383264156016379305 0
1 3 4 7 10 11 12  99999999 -4350224992069404377 0
0 1 3 4 7 10 11 12  99999999 -1591142499838864381 0
2 3 4 7 10 11 12  99999999 -648772130544579209 0
0 2 3 4 7 10 11 12  99999999 -3539558191774755208 0
1 2 3 4 7 10 11 12  99999999 -5262127217388019978 0
0 1 2 3 4 7 10 11 12  99999999 9059313798181278033 0
5 7 10 11 12  99999999 -539369197964350943 0
0 5 7 10 11 12  99999999 -761229113892841647 0
1 5 7 10 11 12  99999999 -283456752363166617 0
0 1 5 7 10 11 12  99999999 -2098501618838750553 0
2 5 7 10 11 12  99999999 158156335724216 0
0 2 5 7 10 11 12  99999999 -5038499058039576833 0
1 2 5 7 10 11 12  99999999 -719152954377042680 0
0 1 2 5 7 10 11 12  99999999 -7062845944733496498 0
3 5 7 10 11 12  99999999 -7547847488450704655 0
0 3 5 7 10 11 12  99999999 -2601144049562335861 0
1 3 5 7 10 11 12  99999999 827493247674684119 0
0 1 3 5 7 10 11 12  99999999 8733426110779028205 0
2 3 5 7 10 11 12  99999999 7361408346405566779 0
0 2 3 5 7 10 11 12  99999999 2249850636510262816 0
1 2 3 5 7 10 11 12  99999999 -8921931505852002441 0
0 1 2 3 5 7 10 11 12  99999999 -4673435658402833685 0
4 5 7 10 11 12  99999999 6692134344465658959 0
0 4 5 7 10 11 12  99999999 -343442190170270969 0
1 4 5 7 10 11 12  99999999 5917697972961187431 0
0 1 4 5 7 10 11 12  99999999 4400524883360185059 0
2 4 5 7 10 11 12  99999999 -7354765780305149677 0
0 2 4 5 7 10 11 12  99999999 2325099225664988209 0
1 2 4 5 7 10 11 12  99999999 -6732671892416915075 0
0 1 2 4 5 7 10 11 12  99999999 -2829760170025640055 0
3 4 5 7 10 11 12  99999999 -8680028652085475566 0
0 3 4 5 7 10 11 12  99999999 626734798076994895 0
1 3 4 5 7 10 11 12  99999999 1127083278314062851 0
0 1 3 4 5 7 10 11 12  99999999 4316792124886457971 0
2 3 4 5 7 10 11 12  99999999 -7428770767912847513 0
0 2 3 4 5 7 10 11 12  99999999 4674120537111875731 0
1 2 3 4 5 7 10 11 12  99999999 -4034506307409739121 0
0 1 2 3 4 5 7 10 11 12  99999999 1131530787479091863 0
6 7 10 11 12  99999999 -1131559740575145862 0
0 6 7 10 11 12  99999999 -5865757190717644379 0
1 6 7 10 11 12  99999999 7371171471676888161 0
0 1 6 7 10 11 12  99999999 -3859387465611372533 0
2 6 7 10 11 12  99999999 2080277530955258585 0
0 2 6 7 10 11 12  99999999 -587518781751101082 0
1 2 6 7 10 11 12  99999999 -4208478651563326766 0
0 1 2 6 7 10 11 12  99999999 -3200305395319621068 0
3 6 7 10 11 12  99999999 -8845740298523285293 0
0 3 6 7 10 11 12  99999999 -5389843549006387039 0
1 3 6 7 10 11 12  99999999 7655633978995330129 0
0 1 3 6 7 10 11 12  99999999 8960546991695238827 0
2 3 6 7 10 11 12  99999999 3444858236920437141 0
0 2 3 6 7 10 11 12  99999999 -5816463523803356631 0
1 2 3 6 7 10 11 12  99999999 8038868871616427861 0
0 1 2 3 6 7 10 11 12  99999999 2480496588513611511 0
4 6 7 10 11 12  99999999 -1786280658213737709 0
0 4 6 7 10 11 12  99999999 -2305325038552415375 0
1 4 6 7 10 11 12  99999999 -8996296402302185405 0
0 1 4 6 7 10 11 12  99999999 2827439465121220991 0
2 4 6 7 10 11 12  99999999 2520220651057562965 0
0 2 4 6 7 10 11 12  99999999 -247446391083035358 0
1 2 4 6 7 10 11 12  99999999 -4918715597147100143 0
0 1 2 4 6 7 10 11 12  99999999 -8191076258091161957 0
3 4 6 7 10 11 12  99999999 -7313520804109387303 0
0 3 4 6 7 10 11 12  99999999 7222613747134163709 0
1 3 4 6 7 10 11 12  99999999 234977069896943123 0
0 1 3 4 6 7 10 11 12  99999999 7251019324433530590 0
2 3 4 6 7 10 11 12  99999999 -529541385865926429 0
0 2 3 4 6 7 10 11 12  99999999 -1883515460375585005 0
1 2 3 4 6 7 10 11 12  99999999 -9091512923411518037 0
0 1 2 3 4 6 7 10 11 12  99999999 618721861586814565 0
5 6 7 10 11 12  99999999 5928152377913905047 0
0 5 6 7 10 11 12  99999999 6085243313142186231 0
1 5 6 7 10 11 12  99999999 7095635322621296813 0
0 1 5 6 7 10 11 12  99999999 -3520983891754167232 0
2 5 6 7 10 11 12  99999999 7334838082003898371 0
0 2 5 6 7 10 11 12  99999999 -2212905150398440681 0
1 2 5 6 7 10 11 12  99999999 -8849994462534317355 0
0 1 2 5 6 7 10 11 12  99999999 -3660546467625979769 0
3 5 6 7 10 11 12  99999999 3032669145478253572 0
0 3 5 6 7 10 11 12  99999999 5539961158135022438 0
1 3 5 6 7 10 11 12  99999999 -5289231956802747768 0
0 1 3 5 6 7 10 11 12  99999999 7736997491704351131 0
2 3 5 6 7 10 11 12  99999999 4582770600965197807 0
0 2 3 5 6 7 10 11 12  99999999 -4043016141670982663 0
1 2 3 5 6 7 10 11 12  99999999 1026389630943322770 0
0 1 2 3 5 6 7 10 11 12  99999999 -3099728372115549099 0
4 5 6 7 10 11 12  99999999 -4357243025413926522 0
0 4 5 6 7 10 11 12  99999999 -8649450262069550485 0
1 4 5 6 7 10 11 12  99999999 377202906095292083 0
0 1 4 5 6 7 10 11 12  99999999 9047110734322624687 0
2 4 5 6 7 10 11 12  99999999 6435165255275612369 0
0 2 4 5 6 7 10 11 12  99999999 -629891585634619831 0
1 2 4 5 6 7 10 11 12  99999999 70185056187740356 0
0 1 2 4 5 6 7 10 11 12  99999999 962613536633334699 0
3 4 5 6 7 10 11 12  99999999 -36856910553463830 0
0 3 4 5 6 7 10 11 12  99999999 -8772224028322582669 0
1 3 4 5 6 7 10 11 12  99999999 4128253298586140035 0
0 1 3 4 5 6 7 10 11 12  99999999 7402005243954984589 0
2 3 4 5 6 7 10 11 12  99999999 -277550535747618703 0
0 2 3 4 5 6 7 10 11 12  99999999 6213787393800144417 0
1 2 3 4 5 6 7 10 11 12  99999999 -7237047036452270545 0
0 1 2 3 4 5 6 7 10 11 12  99999999 2710661455364274987 0
8 10 11 12  99999999 487721497540389 0
0 8 10 11 12  99999999 28775568354882951 0
1 8 10 11 12  99999999 491135548023171723 0
0 1 8 10 11 12  99999999 -10743353890735168 0
2 8 10 11 12  99999999 -1007722516094800709 0
0 2 8 10 11 12  99999999 1155102078309570604 0
1 2 8 10 11 12  99999999 -205649653438975370 0
0 1 2 8 10 11 12  99999999 7300413498250929975 0
3 8 10 11 12  99999999 287267962051289121 0
0 3 8 10 11 12  99999999 1137314840703585325 0
1 3 8 10 11 12  99999999 -586292931604149400 0
0 1 3 8 10 11 12  99999999 -333043970612790212 0
2 3 8 10 11 12  99999999 -617502467744887255 0
0 2 3 8 10 11 12  99999999 3225897853295286309 0
1 2 3 8 10 11 12  99999999 -7732486648838552213 0
0 1 2 3 8 10 11 12  99999999 4951889561264209833 0
4 8 10 11 12  99999999 -384016622917000213 0
0 4 8 10 11 12  99999999 1060261628380696619 0
1 4 8 10 11 12  99999999 676886270481368869 0
0 1 4 8 10 11 12  99999999 2852868603162068893 0
2 4 8 10 11 12  99999999 5126674895365903439 0
0 2 4 8 10 11 12  99999999 -7325913647235477045 0
1 2 4 8 10 11 12  99999999 2526721005209689407 0
0 1 2 4 8 10 11 12  99999999 1093071629857048894 0
3 4 8 10 11 12  99999999 445636293175651203 0
0 3 4 8 10 11 12  99999999 -419651655551569321 0
1 3 4 8 10 11 12  99999999 -689631895219368231 0
0 1 3 4 8 10 11 12  99999999 -3794793670523622397 0
2 3 4 8 10 11 12  99999999 -5654514717849339453 0
0 2 3 4 8 10 11 12  99999999 1574975026339098639 0
1 2 3 4 8 10 11 12  99999999 -4541374866662165153 0
0 1 2 3 4 8 10 11 12  99999999 -5187843306814168107 0
5 8 10 11 12  99999999 698904905975377437 0
0 5 8 10 11 12  99999999 -928597001645992053 0
1 5 8 10 11 12  99999999 185716362855038848 0
0 1 5 8 10 11 12  99999999 2913881564292838055 0
2 5 8 10 11 12  99999999 50170492269767246 0
0 2 5 8 10 11 12  99999999 2273669233704321041 0
1 2 5 8 10 11 12  99999999 3163662609107837357 0
0 1 2 5 8 10 11 12  99999999 8337567891542012519 0
3 5 8 10 11 12  99999999 556121691113017236 0
0 3 5 8 10 11 12  99999999 8317329545161499253 0
1 3 5 8 10 11 12  99999999 -3406962592124326939 0
0 1 3 5 8 10 11 12  99999999 -1903391875469778375 0
2 3 5 8 10 11 12  99999999 3938754817445288071 0
0 2 3 5 8 10 11 12  99999999 7421138728995608156 0
1 2 3 5 8 10 11 12  99999999 5839820513853111103 0
0 1 2 3 5 8 10 11 12  99999999 -1011573224769794065 0
4 5 8 10 11 12  99999999 471252417838163629 0
0 4 5 8 10 11 12  99999999 8286936243643488645 0
1 4 5 8 10 11 12  99999999 4704554617663166401 0
0 1 4 5 8 10 11 12  99999999 7016476032261257304 0
2 4 5 8 10 11 12  99999999 1427930968351517476 0
0 2 4 5 8 10 11 12  99999999 -4829654221056251196 0
1 2 4 5 8 10 11 12  99999999 -863861715780485392 0
0 1 2 4 5 8 10 11 12  99999999 2542559519704464988 0
3 4 5 8 10 11 12  99999999 6065591007245726221 0
0 3 4 5 8 10 11 12  99999999 1232817335726763940 0
1 3 4 5 8 10 11 12  99999999 -4416155251516748096 0
0 1 3 4 5 8 10 11 12  99999999 9218883191225544811 0
2 3 4 5 8 10 11 12  99999999 -8583989699305552443 0
0 2 3 4 5 8 10 11 12  99999999 -1159282379516301914 0
1 2 3 4 5 8 10 11 12  99999999 280785548830470855 0
0 1 2 3 4 5 8 10 11 12  99999999 -687224181489751755 0
6 8 10 11 12  99999999 -375237635961273211 0
0 6 8 10 11 12  99999999 -1057027294618489064 0
1 6 8 10 11 12  99999999 -1023670478649855325 0
0 1 6 8 10 11 12  99999999 -1499206012929437707 0
2 6 8 10 11 12  99999999 -2972503407343931497 0
0 2 6 8 10 11 12  99999999 9089739703803557837 0
1 2 6 8 10 11 12  99999999 4938391254391655687 0
0 1 2 6 8 10 11 12  99999999 8515008212160331119 0
3 6 8 10 11 12  99999999 345961303324697776 0
0 3 6 8 10 11 12  99999999 -4691934316576231263 0
1 3 6 8 10 11 12  99999999 -775564982503986257 0
0 1 3 6 8 10 11 12  99999999 8864845820316085931 0
2 3 6 8 10 11 12  99999999 1636180076831751787 0
0 2 3 6 8 10 11 12  99999999 614414880646513907 0
1 2 3 6 8 10 11 12  99999999 5516176296464913369 0
0 1 2 3 6 8 10 11 12  99999999 -4111281490561775151 0
4 6 8 10 11 12  99999999 6962670311556008893 0
0 4 6 8 10 11 12  99999999 4969178760194389135 0
1 4 6 8 10 11 12  99999999 4502658963931394550 0
0 1 4 6 8 10 11 12  99999999 699338220065910144 0
2 4 6 8 10 11 12  99999999 331112645761325720 0
0 2 4 6 8 10 11 12  99999999 2090417086784525698 0
1 2 4 6 8 10 11 12  99999999 -7723628230574820702 0
0 1 2 4 6 8 10 11 12  99999999 1430455975049936669 0
3 4 6 8 10 11 12  99999999 5835629142968779225 0
0 3 4 6 8 10 11 12  99999999 6111811417081965013 0
1 3 4 6 8 10 11 12  99999999 -1842610015485657174 0
0 1 3 4 6 8 10 11 12  99999999 4905842932950479586 0
2 3 4 6 8 10 11 12  99999999 654819124111657692 0
0 2 3 4 6 8 10 11 12  99999999 -7483788192724558610 0
1 2 3 4 6 8 10 11 12  99999999 5800720587713650093 0
0 1 2 3 4 6 8 10 11 12  99999999 -3750519957400493249 0
5 6 8 10 11 12  99999999 -124705041540436515 0
0 5 6 8 10 11 12  99999999 -3837050064928373917 0
1 5 6 8 10 11 12  99999999 248963028362176921 0
0 1 5 6 8 10 11 12  99999999 -8539903977590724454 0
2 5 6 8 10 11 12  99999999 7749412994342190490 0
0 2 5 6 8 10 11 12  99999999 -388620986151331608 0
1 2 5 6 8 10 11 12  99999999 -4037760264138819486 0
0 1 2 5 6 8 10 11 12  99999999 -7101023555125404020 0
3 5 6 8 10 11 12  99999999 -2349947792647691547 0
0 3 5 6 8 10 11 12  99999999 3370796558957337566 0
1 3 5 6 8 10 11 12  99999999 -1568939185592481958 0
0 1 3 5 6 8 10 11 12  99999999 -3089671850990713332 0
2 3 5 6 8 10 11 12  99999999 -760637798391089540 0
0 2 3 5 6 8 10 11 12  99999999 -7183527255322843896 0
1 2 3 5 6 8 10 11 12  99999999 -489627822955542474 0
0 1 2 3 5 6 8 10 11 12  99999999 7349121450829220283 0
4 5 6 8 10 11 12  99999999 2181987417048769471 0
0 4 5 6 8 10 11 12  99999999 3091357230820470144 0
1 4 5 6 8 10 11 12  99999999 7180981207385781673 0
0 1 4 5 6 8 10 11 12  99999999 -1790478805381586748 0
2 4 5 6 8 10 11 12  99999999 2070601606382150175 0
0 2 4 5 6 8 10 11 12  99999999 -7668669127882707083 0
1 2 4 5 6 8 10 11 12  99999999 1841211892937680851 0
0 1 2 4 5 6 8 10 11 12  99999999 -98148630744765543 0
3 4 5 6 8 10 11 12  99999999 4450636837913824877 0
0 3 4 5 6 8 10 11 12  99999999 -7573977372119092683 0
1 3 4 5 6 8 10 11 12  99999999 -793863419599664879 0
0 1 3 4 5 6 8 10 11 12  99999999 -5768385713135450047 0
2 3 4 5 6 8 10 11 12  99999999 -3619362435198942327 0
0 2 3 4 5 6 8 10 11 12  99999999 570096660498218431 0
1 2 3 4 5 6 8 10 11 12  99999999 8601837127578042020 0
0 1 2 3 4 5 6 8 10 11 12  99999999 -8554526390572035695 0
7 8 10 11 12  99999999 -372311306976030877 0
0 7 8 10 11 12  99999999 -884373884489191358 0
1 7 8 10 11 12  99999999 -712106343897903789 0
0 1 7 8 10 11 12  99999999 1047985149518560645 0
2 7 8 10 11 12  99999999 8403360935906458055 0
0 2 7 8 10 11 12  99999999 2263794771676868387 0
1 2 7 8 10 11 12  99999999 4871067374880930359 0
0 1 2 7 8 10 11 12  99999999 1606015370073854501 0
3 7 8 10 11 12  99999999 -565680077754646299 0
0 3 7 8 10 11 12  99999999 6181800845555249167 0
1 3 7 8 10 11 12  99999999 -6953124036168709471 0
0 1 3 7 8 10 11 12  99999999 4405948512343723237 0
2 3 7 8 10 11 12  99999999 5852179494743961307 0
0 2 3 7 8 10 11 12  99999999 5209547210587763591 0
1 2 3 7 8 10 11 12  99999999 489876575947489743 0
0 1 2 3 7 8 10 11 12  99999999 7210989756353756237 0
4 7 8 10 11 12  99999999 9166027850958000077 0
0 4 7 8 10 11 12  99999999 -5840065068945007679 0
1 4 7 8 10 11 12  99999999 5479820322576546356 0
0 1 4 7 8 10 11 12  99999999 3565835085724232751 0
2 4 7 8 10 11 12  99999999 -3815650254894402553 0
0 2 4 7 8 10 11 12  99999999 -648820047487199800 0
1 2 4 7 8 10 11 12  99999999 1172976696296247885 0
0 1 2 4 7 8 10 11 12  99999999 7112095985464894255 0
